name,uid,code,parent,shortname,description,openingdate,closedate,comment,featuretype,coordinates,url,contactperson,address,email,phonenumber
Dienya Health Centre,yjW8519Mkn2,13533,mEZBjj4fLBT,Dienya Health Centre,,,,,POINT,"[34.40699,0.00154]",,,,,
Jepkoyai Dispensary,NnRW3p4MPs3,16453,USg05TR1JwK,Jepkoyai Dispensary,,,,,POINT,"[34.72548,0.00584]",,,,,
Inuka Nursing Home,d18CNGs9w2s,20097,pHKNjOmIqg4,Inuka Nursing Home,Clinic,,,,POINT,,,,,,
Ligala Dispensary,XedKlZAN2O9,18320,quAHj7k172D,Ligala dispensary,,,,,POINT,"[34.25057,0.25759]",,,,,
Bar Agulu Dispensary,gFFdF6hGiFe,13496,hMo6PZnvQqb,Bar Agulu Dispensary,,,,,POINT,"[34.3338,0.04205]",,,,,
Kimogoi Dispensary,FZc8EjHfowN,16458,d7jBlFuDPt7,Kimogoi Dispensary,,,,,POINT,"[34.7792,0.05252]",,,,,
Avenue Hospital Kisumu,t6mwHRbgVVb,,ZplKg3SMkIC,Avenue Hospital Kisumu,Hospital,,,,NONE,,,,,,
Tumaini Sondu Disc Clinic,cqUcX50S0g3,20934,TAZBFBDq6KC,Tumaini Sondu Disc Clinic,Situated along Kisumu- Kisii highway at centre of Sondu Market.200 metres from Sondu Health Centre,,,,NONE,,,,,,
Emusire Health Centre,bdcsVP2hS8A,16979,rF4SKTlT0XH,Emusire Health Centre,,,,,POINT,"[34.6068,0.0843]",,,,,
Nyaweri Deaf VCT,AOrou4BQtzF,,pOsTvaq49pN,Nyaweri Deaf VCT,,,,,NONE,,,,,,
Ebukanga Dispensary,A2vpkzQnTO0,15865,HxODkmO42Nw,Ebukanga Dispensary,,,,,POINT,"[34.57881,0.08468]",,,,,
Ojm Medical Clinic,ZOncm6QPeaU,16088,rF4SKTlT0XH,OJM Medical Clinic,,,,,POINT,"[34.60697,0.08379]",,,,,
St Mary's Yala Dispensary,tXopH4h3EtN,16418,PeEcMfBchbr,St Mary's Yala Disp,,,,,POINT,"[34.53172,0.09468]",,,,,
Kisumu Regional Blood Transfusion  Center,bOpSaowA1Sy,,pOsTvaq49pN,Kisumu Regional Blood Transfusion  Center,,,,,NONE,,,,,,
Ematsuli Dispensary,RILlb5RVEkC,15875,AgnY1dRfILu,Ematsuli Dispensary,,,,,POINT,"[34.63229,0.11624]",,,,,
Bar-Sauri Dispensary,ZL7FkyG3uwc,16785,PeEcMfBchbr,Bar-Sauri Dispensary,,,,,POINT,"[34.52503,0.11125]",,,,,
Manyatta Community Medical Clinic,vJbJZQRVrWV,20512,It7fWcKbcZX,Manyatta Community Medical Clinic,,,,,POINT,"[34.78063,-0.09366]",,,,,
Mijay Clinic,MmKZuJfRqCq,16017,QbCSvi9H3CN,Mijay Clinic,,,,,POINT,"[34.7286,0.09242]",,,,,
Muhabini Medical Clinic,QxQjHlOsilD,16026,AgnY1dRfILu,Muhabini Medical Clinic,,,,,POINT,"[34.63271,0.11487]",,,,,
Sabatia Health Centre,m6zhE2pzHWO,16098,RaGcUBct8yg,Sabatia Health Centre,,,,,POINT,"[34.7874,0.1209]",,,,,
Iduku Dispensary,QXAvtxBS2Ts,15896,af8ohZ5YbyQ,Iduku Dispensary,off mbihi-vunandi road,,,,POINT,"[34.69369,0.07738]",,,,,
Abundant Life Clinic,HfJn5yioJhf,19897,It7fWcKbcZX,Abundant Life Clinic,,,,,NONE,,,,,,
Kegondi Health Centre,X2FnCxPnyEH,15928,J5T5BAIIILr,Kegondi Health Centre,,,,,POINT,"[34.73081,0.13037]",,,,,
Carol Afandi Clinic,kBVyQJwVEC6,15842,NHcPsj2IMSr,Carol Afandi Clinic,,,,,POINT,"[34.711,0.11413]",,,,,
Bugina Health Centre,gkvsBoZvbH1,15815,cUBWuuQYISs,Bugina Health Centre,,,,,POINT,"[34.76777,0.149]",,,,,
Lidha Dispensary,zKDQjMY6KLK,17525,F3o4X4OBHKw,Lidha Dispensary,,,,,POINT,"[34.38341,0.04052]",,,,,
Nyangu Dispensary,WggQjuiAZV8,13930,XdZKE7HcK5B,Nyangu Dispensary,,,,,POINT,"[34.13531,0.22488]",,,,,
Our Lady of Perpetual Support VCT (Bondo),X3d4OrvHkaW,18093,EmooFdjzKlm,olps vct,,,,,POINT,"[34.27743,0.09847]",,,,,
Ligega Health Centre,AlQczmsgUJn,13735,pHKNjOmIqg4,Ligega Health Centre,,,,,POINT,"[34.244,0.2119]",,,,,
Rafiki Kenia Health Centre,LgOP8HrG6er,,pOKIONEzUyF,Rafiki Kenia Health Centre,communuty Heath Facility,,,,POINT,"[39.52247,-4.39993]",,,,,
Muhaka Dispensary,Rqy8p7UOvvx,11676,pOKIONEzUyF,Muhaka Dispensary,,,,,POINT,"[39.5141,-4.34114]",,,,,
Sega Dispensary,Q1YHVG2A0U1,14072,quAHj7k172D,Sega Dispensary,,,,,POINT,"[34.2271,0.26353]",,,,,
Star Medical Clinic,CIsFGca8lrX,20588,rzPzDuVVuqw,Star Medical Clinic,Its a private clinic near Tiribe market,,,Inspected but was not due to open until some repaires are done,POINT,"[39.1578,-4.1956]",,,,,
Niceview Medical Clinic,k3o2OpsR7Ra,,VGENlt3MTt7,Niceview Medical Clinic,,,,,NONE,,,,,,
J A Comenius Medical Clinic,z3FpD4kEkzq,17826,JBSYO3skSW5,Comenius MC,,,,,POINT,"[39.58078,-4.23358]",,,,,
Sega Mission Hospital,ntP34s4jDH5,14073,quAHj7k172D,Sega Mission Hospital,,,,,POINT,"[34.2271,0.26353]",,,,,
Gombato Dispensary (CDF),TfsKMWO3CEU,16546,ByAmsolBen5,Gombato Dispensary (CDF),,,,,POINT,"[39.57947,-4.27116]",,,,,
Shimoni Dispensary,xOIShowo1zr,11789,oJkRlx56eac,Shimoni Dispensary,,,,,POINT,"[39.37883,-4.64508]",,,,,
Lungalunga  Sub County Hospital,mz64odxfFPq,11526,HEKTLM0EwH0,Lungalunga  Sub County Hospital,,,,,POINT,"[39.1206,-4.55366]",,,,,
Ngathini Dispensary,dcM4sXObsyP,11712,HEKTLM0EwH0,Ngathini Dispensary,,,,,POINT,"[39.13672,-4.61782]",,,,,
Lukore Dispensary,XeJ5kJzSBTR,11525,dQkHuP0kVjq,Lukore Disp,,,,,POINT,"[39.31559,-4.35603]",,,,,
Ukunda Diani Catholic Dispensary,GqRPZuGWkm1,11867,iBuXrh8ESS2,Ukunda Catholic Dispensar,,,,,POINT,"[39.57617,-4.28795]",,,,,
Anding'o Opanga Dispensary,lfs5qignpT4,13477,cSmqxMnL3hd,Anding'o Opanga Disp,,,,,POINT,"[34.8405,-0.3624]",,,,,
Bunde Dispensary,OaksTvWzoaf,13518,F1etBBfosCl,Bunde Dispensary,Dispensary,,,,POINT,"[34.89962,-0.21854]",,,,,
Kiteje Dispensary,ifilZzpttrk,17469,XZNJ3zaiaZH,Kiteje Disp.,,,,,POINT,"[39.60132,-4.11782]",,,,,
Mkundi Dispensary,Al89kMrg3Yt,11630,dQkHuP0kVjq,Mkundi Dispensary,,,,,POINT,"[39.24814,-4.36638]",,,,,
Kilimangodo Dispensary,S6X2QNJUj2g,11476,PBhYjIVYdhk,Kilimangodo Dispensary,,,,,POINT,"[39.0764,-4.35192]",,,,,
Nyakach (AIC) Dispensary,zdklzerrVxH,13881,oTl0WEQrKtX,Nyakach (AIC) Dispensary,,,,,POINT,"[34.93101,-0.38434]",,,,,
Gita Sub County Hospital,ngqqwzhuvjL,13647,xyzeTkTa8o7,Gita Sub County Hospital,,,,,POINT,"[34.79048,-0.02782]",,,,,
Maseno Mission Hospital,gEEJqBQ2vqX,13781,r6rYPoyjxvR,Maseno Mission Hospital,,,,,POINT,"[34.61169,-0.00026]",,,,,
Airport Dispensary (Kisumu),oEWhqoUHkvt,13469,Xs7PwQOVMmb,Airport Dispensary (Kisum,,,,,POINT,"[34.73359,-0.07331]",,,,,
The Great Lakes Medical Centre Luanda,QgvPC8qxtig,20295,gvz1kfj99I3,The Great Lakes Medical Centre Luanda,,,,,POINT,"[34.5855,0.0268]",,,,,
Aluor Mission Health Centre,p7wCM1JfI5d,13473,F3o4X4OBHKw,Aluor Mission HC,,,,,POINT,"[34.465,0.01047]",,,,,
Uriri Dispensary,cgLe4rXJQ2f,14160,mEZBjj4fLBT,Uriri Dispensary,,,,,POINT,"[34.4546,0.02944]",,,,,
Dolphil Nursing & Maternity Home,iQqQPaktVMP,13535,XM6wZZeKqhk,Dolphil Nursing & MH,,,,,POINT,,,,,,
Musitinyi Dispensary,p8nULMcL3p5,16052,VY0CncsctUg,Musitinyi Dispensary,,,,,POINT,"[34.65628,0.05669]",,,,,
Yala Sub-County Hospital,AlbZLFgtUXp,14175,PeEcMfBchbr,Yala Sub-District Hos,,,,,POINT,"[34.5375,0.10102]",,,,,
Rambula Dispensary,vyIRQtMwS3K,16789,pHKNjOmIqg4,Rambula Dispensary,,,,,POINT,"[34.3044,0.20667]",,,,,
Uluthe Dispensary,JR47sh98qKk,13799,WrmJKkvfjDl,Uluthe Dispensary,,,,To be updated,POINT,"[34.3196,0.29622]",,,,,
Madiany Sub-County  Hospital,NFVVCDVuAkk,13747,VlWsveTXbi3,Madiany Sub-County  Hospital,,,,,POINT,"[34.32304,-0.28396]",,,,,
Vision Medical Clinic - Esibuye,V4m6ILYX6WA,21270,AgnY1dRfILu,Vision Medical Clinic - Esibuye,Situated along Kima Stand kisa road near esibuye market,,,,POINT,"[34.63436,0.07943]",,,,,
Mulungunipa Dispensary,acXTP4OkUTk,21526,ByAmsolBen5,Mulungunipa Dispensary,Near Mulungunipa Primary School,,,New Facility,POINT,"[39.57947,4.27116]",,,,,
Mwaluphamba Dispensary,RhP9ywU9c7a,11684,rzPzDuVVuqw,Mwaluphamba Disp,,,,,POINT,"[39.3663,-4.22579]",,,,,
Milimani Hospital,zishViD2fmn,13808,wTeTHBlXnQj,Milimani Hospital,,,,,POINT,"[34.75328,-0.1217]",,,,,
Mwabila Dispensary,LunYFWqFNiA,11681,vjeHNVWOsRk,Mwabila Dispensary,,,,,POINT,"[39.39173,-3.85645]",,,,,
Luanda Wayside Clinic,pHEd3yXAGxi,17112,HxODkmO42Nw,Luanda Wayside Clinic,,,,,POINT,"[34.58465,0.02825]",,,,,
Gogo Dispensary,Zg5gzV6yNTm,19907,KzqDLd1CVFQ,Gogo,,,,,POINT,"[34.42642,0.09772]",,,,,
Simenya Dispensary,bsWJDHxiuNB,14091,rngZkqTBd03,Simenya Dispensary,,,,,POINT,"[34.36433,0.15676]",,,,,
St. monica Town Clinic,Cpr8bbDF973,20836,ZplKg3SMkIC,St. monica Town Clinic,,,,The clinic is a branch of the St. Monica Mission Hospital,POINT,"[34.76598,-0.09190]",,,,,
Serem Health Centre,oIfTa0e3Og0,16103,hXKwpKcEej9,Serem Health Centre,,,,,POINT,"[34.85275,0.08013]",,,,,
Mackinon Road Dispensary,J6BZQiPUm4R,11531,wfUbX2QagwS,Mackinon Road Dispensary,,,,,POINT,"[39.04021,-3.72919]",,,,,
Kilibasi Dispensary,bGJEeoqpsS0,11473,wfUbX2QagwS,Kilibasi Dispensary,,,,,POINT,,,,,,
Agma Clinic,OPpCGyY0Aij,16452,r6KB3hMzaXh,Agma Clinic,,,,,POINT,"[34.91108,0.15523]",,,,,
Mbuwani Dispensary,gwB2ZiLFNyy,11593,ByAmsolBen5,Mbuwani Dispensary,,,,,POINT,"[39.53,-4.29503]",,,,,
Kochieng Health Centre,wn0d2ABPbUF,21671,s2NvoXiAGWj,Kochieng Health Centre,Health Centre,,,,POINT,"[-0.15332999,34.82990001]",,,,,
Tuungane Youth Centre (Kisumu East),Y1nCWbiynS7,16663,ZplKg3SMkIC,Tuungane YC (Kisumu East,,,,,POINT,"[34.76612,-0.08998]",,,,,
Chiga Dispensary,qNO02IGD3yn,13524,kQXcKGM8chb,Chiga Dispensary,,,,,POINT,"[34.83829,-0.09345]",,,,,
Rodi Dispensary,xOk8BwV5Uta,14057,BRDtIETwfeW,Rodi Dispensary,,,,,POINT,"[34.57262,-0.1188]",,,,,
Kuoyo Kaila Dispensary,TAPp4w4qSDy,17171,BRDtIETwfeW,Kuoyo Kaila Dispensary,,,,,POINT,"[34.56683,-0.08858]",,,,,
Mv Patel Medical Clinic,cNVsDgm30I7,13835,wTeTHBlXnQj,MV Patel Medical Clinic,,,,,POINT,"[34.75305,-0.10143]",,,,,
Dunga Nursing Home,cn9tFkEKdnE,16661,yz3WGD5x3v2,Dunga Nursing Home,,,,,POINT,"[34.74435,-0.13157]",,,,,
Harmony Medical Clinic,jMASvYveXkK,19908,KzqDLd1CVFQ,Harmony Medical Clinic,,,,,POINT,"[34.39921,0.09774]",,,,,
Langi Kawino Dispensary,QTbpZ8fdTZG,18250,BRDtIETwfeW,Langi Kawino,,,,9 Kms from the District Headquarters,POINT,"[34.57652,-0.10116]",,,,,
Interfelk Medical Center,tnZuawZDSRe,,yz3WGD5x3v2,Interfelk Medical Center,Private Medical Facility owned by an NGO,,,,POINT,"[37.63776,0.05715]",,,,,
Victoria Sub District Hospital,vW57VhRdvs6,17376,wTeTHBlXnQj,Victoria Sub District Hos,,,,,POINT,"[34.75107,-0.11147]",,,,,
Keeping Alive Societys Hope,krU1mMvcA2E,20700,pOsTvaq49pN,Keeping Alive Societys Hope,Stand Alone Site for Special Population,,,,POINT,"[34.77785,-0.09810]",,,,,
AAR Health care-Kisumu,VeDu9Olup41,20956,wTeTHBlXnQj,AAR Health care-Kisumu,,,,Private institution,POINT,"[-0.10465,34.75328]",,,,,
Vigetse Medical Clinic,mfkFWNnJ5AP,20692,hTylTMl1aid,Vigetse Medical Clinic,OFF LUSIOLA MARKET ROAD,,,Run by Community Women Group,POINT,"[34.6735,-0.000603147]",,,,,
Tumaini DiSC - Asembo Bay,EFUa7hVf8r5,18557,cfUqqHJA6z4,Tumaini DiSC - Asembo Bay,,,,,POINT,"[34.38666,0.18348]",,,,,
Rambugu Dispensary (Rarieda),w6gmsyy7sL6,17437,kazFsB6YZ6J,Rambugu Dispensary,,,,,POINT,"[34.35616,-0.09399]",,,,,
Bilashaka Dispensary,wPoz7tDb3nG,,HLbG24kuSHF,Bilashaka Dispensary,,,,,NONE,,,,,,
St Jairus Hospital,TLYxOpSwSUe,21766,Xs7PwQOVMmb,St. Jairus Hospital,,,,,NONE,,,,,,
Nyang'oma Mission Health Centre,C3hcs594UwF,13929,JVz0J1MJJ0V,Nyang'oma Mission HC,In Nyangoma Division.,,,NYANG'OMA MKT,POINT,"[34.19475,-0.15457]",,,,,
Hawinga Health Centre,GrfDMFELnO0,13600,zaHyyp9lXME,Hawinga Health Centre,,,,,POINT,"[34.16046,0.0876]",,,,,
Lake Basin Development Authority (Lbda) Dispensary(Closed),HBI9GuCnD7F,13730,r6rYPoyjxvR,LBDA Disp,,,,,POINT,"[34.7649,-0.06348]",,,,,
Othach Dispensary,O1VQBaVQvat,14000,bxQkw99jktF,Othach Dispensary,NEAR BOARDER USIGU DIVISION  AND SIAYA DISTRICT,,,NEAREST TOWN-NYAMONYE MKT,POINT,"[34.20696,-0.05059]",,,,,
Kotunga Dispensary,EzS8Q2aNLJ9,21899,kQXcKGM8chb,Kotunga Dispensary,GOK Dispensary,,,,NONE,,,,,,
Pemba Dispensary,aSJOD9ZkU6k,20492,vjeHNVWOsRk,Pemba Dispensary,,,,,NONE,,,,,,
Tumaini Medical Clinic,WU2NJQdqz1h,11865,TwX1KTjb8Qp,Tumaini Medical Clinic,,,,,POINT,"[38.8649,-4.08103]",,,,,
Mbita Dispensary,wXwH1HE5zBG,21258,YZvux1SW3bs,Mbita,,,,,NONE,,,,,,
Mwangulu Community Dispensary,VVcbqmCinwl,11691,PBhYjIVYdhk,Mwangulu Dispensary,,,,,POINT,"[39.0134,-4.40954]",,,,,
Uhuyi Dispensary,TXGyS25PjDj,14107,rngZkqTBd03,Uhuyi Dispensary,,,,,POINT,"[34.44379,0.21003]",,,,,
Samburu Health Centre,GRZc4EZ9PuV,11768,TwX1KTjb8Qp,Samburu Health Centre,,,,,POINT,"[39.2698,-3.79018]",,,,,
Kwale Beyond Zero Mobile Clinic,o6PAzmMdPPt,21012,HLbG24kuSHF,Kwale Beyond Zero Clinic,Mobile Clinic,,,This is a Mobile Clinic,NONE,,,,,,
Mwananyamala Dispensary (CDF),cOgv5EHeFRj,16549,lijbuerznbA,Mwananyamala Dispensary (CDF),,,,,POINT,"[39.26573,-4.43605]",,,,,
Mwangwei Dispensary,KHcGc6wBwP4,20336,oJkRlx56eac,Mwangwei Dispensary,,,,,NONE,,,,,,
Mkwiro Dispensary,nKsYZHJP9tb,11633,oJkRlx56eac,Mkwiro Dispensary,,,,,POINT,"[39.3968,-4.66227]",,,,,
Mzizima (CDF) Dispensary,aZcZ3CdOcM0,17893,oJkRlx56eac,Mzizima  Dispensary,,,,,POINT,"[39.3496,-4.60703]",,,,,
Rotary Doctors Clinic,hgcnCq1Fd31,16094,rF4SKTlT0XH,Rotary Doctors Clinic,,,,,POINT,"[34.59418,0.11257]",,,,,
Elim Family Community Care,bB2Xlj8z1LN,16883,UqLylL8NY0G,Elim Family Community Car,,,,,NONE,,,,,,
Mwena Dispensay,Tuwzk3ENvM5,,PBhYjIVYdhk,Mwena Dispensay,Its a GOK Fcaility,,,,NONE,,,,,,
Majoreni Dispensary,k25SFxZn4B9,11544,oJkRlx56eac,Majoreni Dispensary,,,,,POINT,"[39.2762,-4.57561]",,,,,
Uyawi Hospital,pdEPFrsSUIf,14165,JVz0J1MJJ0V,Uyawi Hospital,in nyangoma Division,,,NEAREST MARKET-NANGO,POINT,"[34.16597,-0.16139]",,,,,
Kombani Dispensary,m3LmuT3zzVS,21694,XZNJ3zaiaZH,Kombani Disp,It is situated along Likoni /Lunga Lunga Highway about 500M from Kombani Kwale Junction.,,,functional,NONE,,,,,,
Mwaluvanga Dispensary,rwBKTKbWnzb,11685,dQkHuP0kVjq,Mwaluvanga Disp,,,,,POINT,"[39.3639,-4.37916]",,,,,
Wasini Dispensary,hJjfTzNHbKB,11892,oJkRlx56eac,Wasini Dispensary,,,,,POINT,"[39.3629,-4.65501]",,,,,
Vanga Health Centre,CFOmFTRmpEp,11879,HEKTLM0EwH0,Vanga Health Centre,,,,,POINT,,,,,,
Absalom Wangulu Dispensary,NS2k3fejJUx,,s2NvoXiAGWj,Absalom Wangulu Dispensary,New CDF Facility,,,,NONE,,,,,,
Administration Police Dispensary (Kisumu East),cQB8Va1pD81,13464,ZplKg3SMkIC,Admin Police Disp(Kisumu,,,,,POINT,"[34.75813,-0.12409]",,,,,
Vitsangalaweni Dispensary,nTLGF3pu49r,11884,lijbuerznbA,Vitsangalaweni Dispensary,,,,,POINT,"[39.2142,-4.48469]",,,,,
Masogo Sub County Hospital,FDrUcAP4Sn4,13785,FFfi4zTqdH2,Masogo Sub County Hospital,,,,,POINT,"[35.00522,-0.09843]",,,,,
Dima Mwangaza Clinic,gFUoa0GmAlZ,,HLbG24kuSHF,Dima Clinic,A mission clinic near Dima Primary School,,,"Offers outpatient,HTS, ANC services",NONE,,,,,,
Kichaka Simba Dispensary,uQPLFW1Tzcz,11467,dQkHuP0kVjq,K/simba Disp,,,,,POINT,"[39.35684,-4.34917]",,,,,
Kwale Medical Centre,AJmiiRNj2SP,,HLbG24kuSHF,Kwale Medical Center,Located in Kwale town opposite Kwale market. Plot No.15.,,,"Offers outpatient, HTS, laboratory, ANC  and family planning  services.",NONE,,,,,,
Muhoroni County  Hospital,p1xtagfLUyQ,13831,cyChGO6tdNS,Muhoroni County Hospital,,,,,POINT,"[35.20573,-0.15112]",,,,,
Oyamo Dispensary,CDCeYZgAB3g,14007,CRBP2g6KqWH,Oyamo Dispensary,ISLAND IN NYANGOMA DIVISION,,,POP ARE FISHER FORKS.NO SPECIFIC BOAT FOR THE FACILITY.,POINT,"[34.2387,-0.191]",,,,,
Kibandaongo Dispensary,MWEDyBsOpxM,11464,PrGoCfZ06gm,Kibandaongo Dispensary,,,,,POINT,"[39.39798,-4.04451]",,,,,
Homebase,V3g7s8omfUQ,,PrGoCfZ06gm,Homebase,,,,Had not included its name in the MFL thus its MFL code not obtained,POINT,,,,,,
St.Lydia Okore Dispensary,XdYpjzrtesB,21706,ZplKg3SMkIC,Okore Dispensary,,,,,NONE,,,,,,
Ogen Health Center,LYauDwfdLGf,13965,WzjCQ2bnOk7,Ogen Health Center,,,,,POINT,"[35.18204,-0.03917]",,,,,
Koduol Reru Dispensary,BbQdZEIQFV7,,LCXl4ftRJYy,Koduol Reru Dispensary,,,,,NONE,,,,,,
Bonde Dispensary,k2bd5BmXP2t,13506,go41UxgIdh5,Bonde Dispensary,,,,,POINT,"[34.88627,-0.31432]",,,,,
Rabar Dispensary,bejbJuEmJLP,14018,zaHyyp9lXME,Rabar Dispensary,,,,,POINT,"[34.19299,0.14334]",,,,,
Wekoye Medical Clinic,mLciqwiDS3o,20100,rF4SKTlT0XH,Wekoye Medical Clinic,A private clinic at Makakha,,,,POINT,"[34.60739,0.08085]",,,,,
Ulungo Dispensary,i7fRWb47rxA,14158,bxQkw99jktF,Ulungo Dispensary,in usigu Division . boarders Yala swamp in Siaya District .the facility is very far from the main road almost 8km,,,the facility have a new maternity built. There is Bondo teachers training collage,POINT,"[34.10807,0.01815]",,,,,
Usenge Dispensary,U0QSt0gU4Am,14163,NYqz8G2gfEC,Usenge Dispensary,in Usigu Division,,,USENGE TOWN,POINT,"[34.05523,-0.06648]",,,,,
Lihanda Health Centre,NE6kXJlu9lG,17512,XM6wZZeKqhk,Lihanda Health Centre,,,,,POINT,"[34.50559,0.0404]",,,,,
Kambajo Dispensary,cgGKqOQ5YLB,13651,uid3Vo2PCsW,Kambajo Dispensary,level 2 facility in maranda division,,,functional facility,POINT,"[34.21136,-0.07894]",,,,,
Alwalidayn Dispensary,cjPwf2Grgo9,,pOKIONEzUyF,Alwalidayn Dispensary,Dispensary,,,Operational,NONE,,,,,,
Radier Dispensary,JcrbB7yUiAC,14023,bxQkw99jktF,Radier Dispensary,IN USIGU DIVISION,,,HAS VERY POOR ROAD NETWORK,POINT,"[34.07347,-0.02495]",,,,,
Mawere Dispensary,q2YkoU00i0A,13796,EmooFdjzKlm,Mawere Dispensary,in maranda Division. Near the boarder of Siaya and Bondo,,,NEAREST TOWN-NDORI MKT,POINT,"[34.3443,-0.04655]",,,,,
Serawongo Dispensary,TvQQht1n3MH,14077,JVz0J1MJJ0V,Serawongo Dispensary,IN NYANGOMA DIVISION,,,,POINT,"[34.13437,-0.15221]",,,,,
Sirembe Dispensary,PJL0GkJnlST,14093,KzqDLd1CVFQ,Sirembe Dispensary,,,,,POINT,"[34.4,0.09503]",,,,,
Nyamonye Mission Dispensary,Fb6QnAUP1Gf,13914,bxQkw99jktF,Nyamonye Mission Disp,is a Catholic dispensary in Usigu Division,,,most services are out patient. the facility is along the roadside towards Usenge.have beaches.,POINT,"[34.13787,-0.05125]",,,,,
Mindhine Dispensary,PIXoJMTOosr,13803,XM6wZZeKqhk,Mindhine Dispensary,,,,,POINT,"[34.53381,0.0475]",,,,,
Got Agulu Sub-District Hospital,DVnHWnAZOjR,13588,NYqz8G2gfEC,Got Agulu SDH,within Usigu Division,,,level 3 facility but has no theatre,POINT,"[34.0248,-0.0341]",,,,,
Got Matar Health Centre,LUgqcwSvTS4,13590,bxQkw99jktF,Got Matar Health Center,level 3 facility in usigu division,,,functional facility,POINT,"[34.1315,-0.0309]",,,,,
Mabinju Dispensary,PJpy4XMrHPm,13743,CRBP2g6KqWH,Mabinju Dispensary,level 2 facility in nyangoma division,,,functional,POINT,"[34.24136,-0.13472]",,,,,
Chianda Dispensary (Rarieda),TFTsjlwBeca,18564,c8htRsEJD2W,Chianda Dispensary (Rarieda),Dispensry,,,Near Chianda market,POINT,"[34.35278,0.25589]",,,,,
Nyagoko Dispensary,UKLTU9SVDp3,13874,kazFsB6YZ6J,Nyagoko Dispensary,,,,,POINT,"[34.29557,-0.17535]",,,,,
Uhembo Community Dispensary,BC5jNR7hpPn,21782,fpnhZCEZEGQ,Uhembo Community Dispensary,A dispensary in Central Alego ward,,,,POINT,"[0.123641,34.232597]",,,,,
Marenyo Health Centre,Jm2yFzjQT78,13773,XM6wZZeKqhk,Marenyo Health Centre,,,,,POINT,"[34.55194,0.07641]",,,,,
Ulafu Dispensary,TsA9YJvSsDV,20507,zcpKiQgMNyb,Ulafu Dispensary,The facility is in South East Alego,,,The facility is opeartional,NONE,,,,,,
Onding Dispensary,p6QLmTAlmyU,17515,XM6wZZeKqhk,Onding Dispensary,,,,,POINT,"[34.49949,0.02241]",,,,,
Relief Medical Clinic,HtjvpGFpwdN,40601,EmooFdjzKlm,Relief Medical Clinic,opposite post office,,,offers outpatient services,NONE,,,,,,
Nyawara Health Centre,Oy12OVa3NVS,13947,LWXYw2EpuLy,Nyawara Health Centre,,,,,POINT,"[34.4888,0.09451]",,,,,
Malanga Health Centre,LG4e3brI9u7,13760,KzqDLd1CVFQ,Malanga Health Centre,,,,,POINT,"[34.44843,0.11703]",,,,,
Kapiyo Health Centre,nw9YVA9Tx6R,13655,uid3Vo2PCsW,Kapiyo health centre,level 3 facility in maranda,,,functional facility,POINT,"[34.17491,-0.08601]",,,,,
Boro Dispensary,xHviPII2Tc3,13513,fpnhZCEZEGQ,Boro Dispensary,,,,,POINT,"[34.23423,0.08843]",,,,,
Kadenge Ratuoro Health Centre,iAuQRWVoRpK,13641,fpnhZCEZEGQ,Kadenge Ratuoro HC,,,,,POINT,"[34.17477,0.02373]",,,,,
Mulaha Dispensary,swdibQaVyEC,13834,bcaDvBIDj6b,Mulaha Dispensary,,,,,POINT,"[34.15618,0.02967]",,,,,
Mwamanga Dispensary,L52Kwplbv87,,ByAmsolBen5,Mwamanga Dispensary,Dispensary,,,Operational,NONE,,,,,,
Kogelo Dispensary,XZwiXe6lGnE,13710,hMo6PZnvQqb,Kogelo Dispensary,,,,,POINT,"[34.3448,0.00716]",,,,,
Benga Dispensary,YjzBFHmaVTv,16786,utYTK2xBC3k,Benga Dispensary,,,,,POINT,"[34.12491,0.09518]",,,,,
Umala Dispensary,EqMPdPE7rOm,16791,hMo6PZnvQqb,Umala Dispensary,,,,,POINT,"[34.3424,0.03286]",,,,,
Ndere Health Centre,BTkvpaSEq55,13840,KzqDLd1CVFQ,Ndere Health Centre,,,,,POINT,"[34.38299,0.13766]",,,,,
Nduru Dispensary,GBhUzlGBAgx,16787,hMo6PZnvQqb,Nduru Dispensary,,,,,POINT,"[34.36116,0.0106]",,,,,
Mbaga Health Centre,HG5fUsbdzk6,13797,zcpKiQgMNyb,Mbaga Health Centre,,,,,POINT,"[34.27626,0.08298]",,,,,
Bama Hospital,kZP86ulsOJr,13493,bcaDvBIDj6b,Bama Hospital,,,,,POINT,"[34.29407,0.05668]",,,,,
GOK Prison Siaya,gayIyTyhzca,18264,bcaDvBIDj6b,GOK Prison Siaya,,,,,POINT,"[34.28706,0.05147]",,,,,
Siaya County Referral Hospital,b3yukBxVi1J,14080,bcaDvBIDj6b,Siaya County Referral Hospital,"In Siaya Town, along Siaya Ugunja road",,,,POINT,"[34.2839,0.06313]",,,,,
Kaluo Dispensary,SaC88wqvxMt,13648,zcpKiQgMNyb,Kaluo Dispensary,,,,,POINT,"[34.33441,0.11195]",,,,,
Jamii Clinical Service,drgqgyi497v,14115,bcaDvBIDj6b,Jamii Clinical Service,In Siaya Town within ACK compound,,,,POINT,"[34.28555,0.06048]",,,,,
Paula Nursing Home,cboaO7vmAZg,16419,bcaDvBIDj6b,Paula Nursing Home,,,,,POINT,"[34.28883,0.05291]",,,,,
