name,uid,code,parent,shortname,description,openingdate,closedate,comment,featuretype,coordinates,url,contactperson,address,email,phonenumber
Mur Ng'Iya Community Health Unit,ayIUV8DmdpM,602387,JndRLlEOlBD,Mur Ng'Iya CHU,,NA,NA,,NONE,"[34.37273,-0.04497]",,NA,NA,NA,NA
Simkumbe Community Health Unit,xyyl8aLREYx,601812,OQaFzTxqOby,Simkumbe CHU,,NA,NA,,POINT,"[39.5569,-4.21216]",,NA,NA,NA,NA
Mazumalume Community Health Unit,aWEZ830GRBo,601808,RMxrov0mRw3,Mazumalume CHU,,NA,NA,,POINT,"[39.48973,-4.24513]",,NA,NA,NA,NA
Mtamazide Community Health Unit,lqnN7IClfa4,601810,OArtNCNolNl,Mtamazide CHU,,NA,NA,,POINT,"[39.6316,-4.12827]",,NA,NA,NA,NA
Vyokuta Community Health Unit,aHTOA185Kht,601813,khbVI9AHqV9,Vyokuta CHU,,NA,NA,,POINT,"[39.4883,-4.15284]",,NA,NA,NA,NA
Kingwede Community Health Unit,DXgqOp80F3D,601856,nUFNIok7EwF,Kingwede CHU,Cu,NA,NA,,POINT,"[39.4708,-4.48007]",,NA,NA,NA,NA
Matuga Community Health Unit,SWAOOD3vqvV,602181,eJFV4QoSfJT,Matuga CHU,,NA,NA,,POINT,"[39.56773,-4.1771]",,NA,NA,NA,NA
Mzizima A Community Unit,y0KyK8RyjIo,602759,aZcZ3CdOcM0,Mzizima CU,Cu,NA,NA,,POINT,"[39.0134,-4.40954]",,NA,NA,NA,NA
Kajimbo Community Health Unit,UR5hB0Rwiof,600255,sxMelmjaLmt,Kajimbo CHU,,NA,NA,,POINT,"[34.93802,-0.38896]",,NA,NA,NA,NA
Anyuro Community Health Unit,koHQTwsDF6S,600079,OhVOBYmtprM,Anyuro CHU,,NA,NA,,POINT,"[34.8797,-0.23887]",,NA,NA,NA,NA
Ogenya Community Health Unit,N9ZQ6pP9RiH,600104,OhVOBYmtprM,Ogenya CHU,,NA,NA,Community Health Services,POINT,"[34.8797,-0.23887]",,NA,NA,NA,NA
Ochoria Community Health Unit,JQn8lZJ3vbq,600198,E8uyiuF3BqN,Ochoria CHU,,NA,NA,,POINT,"[35.3071,-0.21452]",,NA,NA,NA,NA
East Katwenga Community Health Unit,Ud34Ys2mHTg,600396,i6CeX6jJX7A,East Katwenga CHU,,NA,NA,,POINT,"[34.38472,-0.28196]",,NA,NA,NA,NA
Kakola Ahero Community Health Unit,TIwGwLzb83Q,600297,iPKeTl8lSAZ,Kakola Ahero CHU,,NA,NA,Fully Functional,POINT,"[34.92367,-0.17321]",,NA,NA,NA,NA
Tura Community Health Unit,EizZg4MpfB3,600302,iPKeTl8lSAZ,Tura CHU,,NA,NA,Fully Functional,POINT,"[34.92367,-0.17321]",,NA,NA,NA,NA
Kochogo Central Community Health Unit,V6Jpn0zjM3w,600299,OaksTvWzoaf,Kochogo Central CHU,,NA,NA,Fully functional,POINT,"[34.92367,-0.17321]",,NA,NA,NA,NA
Nyabera Upper Community Health Unit,x72J3hq8Kyr,600406,ttjlT9tfGCj,Nyabera Upper CHU,,NA,NA,,POINT,"[34.27609,-0.25252]",,NA,NA,NA,NA
Mbuguni Community Unit,ppRvixkjubH,,UpSJbkTCmSw,Mbuguni CU,"Is in Mbuguni Location, was established by Kwale District Eye Centre. Has 22 members",NA,NA,,NONE,,,NA,NA,NA,NA
Kakmie Community Health Unit,Odhcf8uk6oi,600295,TYKsuf1A6HB,Kakmie CHU,,NA,NA,,POINT,"[34.94904,-0.16599]",,NA,NA,NA,NA
Homalime A Community Health Unit,ndQmwbG9mqP,600193,U5xbK4LZeYP,Homalime A CHU,,NA,NA,,POINT,"[35.23274,-0.16969]",,NA,NA,NA,NA
Muhoroni East Community Health Unit,yF2aSbkasnz,600196,p1xtagfLUyQ,Muhoroni East CHU,,NA,NA,,POINT,"[35.20573,-0.15112]",,NA,NA,NA,NA
Kamswa South Community Health Unit,Ye8wuLZiYxI,602670,Fiw6j6VJOPf,Kamswa South CHU,,NA,NA,,POINT,,,NA,NA,NA,NA
Wangaya 1 Community Health Unit,x04Br4mDol0,600201,Fiw6j6VJOPf,Wangaya 1 CHU,,NA,NA,,POINT,,,NA,NA,NA,NA
Tiribe Community Unit,vo7FzO9t7tA,,THNDq8DTAhT,Tiribe CU,Newly formed,NA,NA,,NONE,,,NA,NA,NA,NA
Omia Malo A Community Health Unit,D8phvPwdYSi,600410,RW8fKrzu1Ka,Omia Malo A CHU,,NA,NA,,POINT,"[34.37778,-0.16875]",,NA,NA,NA,NA
Kitivo Community Unit,uJn3gh4CO9p,,O6vTdQ8hQL1,Kitivo CU,Is in Waa Location in Kitivo.,NA,NA,,NONE,,,NA,NA,NA,NA
Kapchemgung Community Health Unit,LjVjDFfpcu6,600664,NnRW3p4MPs3,Kapchemgung CHU,,NA,NA,"Link facility
Jepkoyai Dispensary",POINT,"[34.72548,0.00584]",,NA,NA,NA,NA
Gombe Community Health Unit,WklSe6HVapm,600036,iuEpMpu8AyW,Gombe CHU,,NA,NA,,POINT,"[34.4828,0.00552]",,NA,NA,NA,NA
Rera Community Health Unit,sfcMtBG2atc,600064,p6Sle8EB5TO,Rera CHU,,NA,NA,,POINT,"[34.448,-0.00521]",,NA,NA,NA,NA
Dienya Community Health Unit,RZMRsHV7rFQ,600057,yjW8519Mkn2,Dienya CHU,,NA,NA,,POINT,"[34.40699,0.00154]",,NA,NA,NA,NA
Dienya West Community Health Unit,y0uWbAk6xQ0,600035,yjW8519Mkn2,Dienya West CHU,,NA,NA,,POINT,"[34.40699,0.00154]",,NA,NA,NA,NA
Gimomoi Community Health Unit,YAUmp4UBxPY,600661,FQYIEOl4hmM,Gimomoi CHU,,NA,NA,"Link facility
 Kapchemwani Dispensary",POINT,"[34.76278,0.03782]",,NA,NA,NA,NA
Uriri Community Health Unit,cZQS2WUAz5Q,600053,cgLe4rXJQ2f,Uriri CHU,,NA,NA,,POINT,"[34.4546,0.02944]",,NA,NA,NA,NA
Wagai East Community Health Unit,Qzo6XwhorMi,600054,igio73d1icL,Wagai East CHU,,NA,NA,,POINT,"[34.41679,0.05102]",,NA,NA,NA,NA
Ekwanda Community Health Unit,zPChVHdVPjA,600655,KvcLdBE3Qar,Ekwanda CHU,,NA,NA,,POINT,"[34.57131,0.01411]",,NA,NA,NA,NA
Mwembe Community Health Unit,wDrHhz8hfKH,600669,GwLVDDMCfyU,Mwembe CHU,,NA,NA,"Link facility
Likindu Dispensary",POINT,"[34.6594,0.01703]",,NA,NA,NA,NA
Ndori Community Health Unit,lcHigvkwOt4,600048,ngzYEraCr33,Ndori CHU,,NA,NA,,POINT,"[34.42139,0.05961]",,NA,NA,NA,NA
Malunga Central Community Health Unit,DUJ5SoOEq1l,600044,igio73d1icL,Malunga Central CHU,,NA,NA,,POINT,"[34.41679,0.05102]",,NA,NA,NA,NA
Malunga West Community Health Unit,Q6ZKaOQzXFg,600046,igio73d1icL,Malunga West CHU,,NA,NA,,POINT,"[34.41679,0.05102]",,NA,NA,NA,NA
Demesi Community Health Unit,PHZnYZWU7w2,602389,gkuMI9M275m,Demesi CHU,community unit,NA,NA,,POINT,"[34.68,0.1]",,NA,NA,NA,NA
Wanondi Community Health Unit,FHDTWmUX5v0,600761,gkuMI9M275m,Wanondi CHU,community unit,NA,NA,,POINT,"[34.73081,0.13037]",,NA,NA,NA,NA
Kipchekwen Community Health Unit,Oz2kpN8bbdp,600663,oYc9S0YvbLH,Kipchekwen CHU,,NA,NA,"Link facility
Banja Heath Centre",POINT,"[34.8298,0.04438]",,NA,NA,NA,NA
Munoywa Community Health Unit,Wr4onkedhra,600760,z9yLNTDPHpU,Munoywa CHU,community unit,NA,NA,,POINT,"[34.75106,0.09808]",,NA,NA,NA,NA
Sauri Community Health Unit,ifxEynzllFg,600065,ZL7FkyG3uwc,Sauri CHU,,NA,NA,,POINT,"[34.52503,0.11125]",,NA,NA,NA,NA
Nyamninia Community Health Unit,IjUyQlzjQZ0,600061,AlbZLFgtUXp,Nyamninia CHU,,NA,NA,,POINT,"[34.52503,0.11125]",,NA,NA,NA,NA
Ruwe Community Health Unit,D6Ko7qy2Yak,600501,TXGyS25PjDj,Ruwe CHU,,NA,NA,,POINT,"[34.3911,0.09255]",,NA,NA,NA,NA
Chamakanga Community Health Unit,gdpNBOep2Qg,602625,wEWIMLj1i9i,Chamakanga CHU,Community Unit,NA,NA,,POINT,"[34.79545,0.14687]",,NA,NA,NA,NA
Budaywa Community Health Unit,y6wdfsCeFKT,602715,gkvsBoZvbH1,Budaywa CHU,Community Unit,NA,NA,,POINT,"[34.76777,0.149]",,NA,NA,NA,NA
Makuchi Community Health Unit,suRyeMIMHFa,600668,HBsqa81tb5L,Makuchi CHU,,NA,NA,"Link facility
Shiru Health Centre",POINT,"[34.91163,0.16167]",,NA,NA,NA,NA
Kaptech Community Health Unit,BKRm1T8oiLI,600666,hqiyXj3Cfxz,Kaptech CHU,,NA,NA,"Link facility
Kaptech Dispensary",POINT,"[34.82459,0.16416]",,NA,NA,NA,NA
Sifuyo West Community Health Unit,CWZdKieYRC2,600504,UDjLzocKru9,Sifuyo West CHU,,NA,NA,,POINT,"[34.12707,0.15086]",,NA,NA,NA,NA
Rang'ala Community Health Unit,dwLK2j6KFCE,600499,ytVjSxVQbQ2,Rang'ala CHU,,NA,NA,,POINT,"[34.33179,0.15529]",,NA,NA,NA,NA
Yiro East Community Health Unit,ScZ0CGW0uWV,600518,bsWJDHxiuNB,Yiro East CHU,,NA,NA,,POINT,"[34.36433,0.15676]",,NA,NA,NA,NA
Ambira Community Health Unit,xN1XUFHu4jo,600471,QRZj3gcahYE,Ambira CHU,,NA,NA,,POINT,"[34.27269,0.17689]",,NA,NA,NA,NA
Ngunya Community Health Unit,veDs6YXCO7U,600494,QRZj3gcahYE,Ngunya CHU,,NA,NA,,POINT,"[34.27269,0.17689]",,NA,NA,NA,NA
Doho West Community Health Unit,Zgtvevikf2R,600476,izw2qiqKFYI,Doho West CHU,,NA,NA,,POINT,"[34.18806,0.1931]",,NA,NA,NA,NA
Magoya Community Health Unit,oyYhPW1Cjxl,600489,vyIRQtMwS3K,Magoya CHU,,NA,NA,,POINT,"[34.3044,0.20667]",,NA,NA,NA,NA
Rambula North Community Health Unit,vrLSVyT5kF7,600495,vyIRQtMwS3K,Rambula North CHU,,NA,NA,,POINT,"[34.3044,0.20667]",,NA,NA,NA,NA
Mung'ao Community Health Unit,vVni8ZY2PQD,600492,JR47sh98qKk,Mung'ao CHU,,NA,NA,,POINT,"[34.3645,0.1963]",,NA,NA,NA,NA
Ligega Community Health Unit,GdVr4kNCS1v,600487,AlQczmsgUJn,Ligega CHU,,NA,NA,,POINT,"[34.244,0.2119]",,NA,NA,NA,NA
Got Osimbo Community Health Unit,TkJRVG5FwZ7,600477,M6pRVexaXwC,Got Osimbo CHU,,NA,NA,,POINT,"[34.3645,0.1963]",,NA,NA,NA,NA
Ugunja Community Health Unit,jm4lQbKMvpp,600513,Xac1eOb2dTq,Ugunja CHU,,NA,NA,,POINT,"[34.29315,0.16325]",,NA,NA,NA,NA
Ndenga Community Health Unit,sopgnxLepmi,600493,WggQjuiAZV8,Ndenga CHU,,NA,NA,,POINT,"[34.13531,0.22488]",,NA,NA,NA,NA
Tingare West Community Health Unit,RnJ1T2fLb8L,600512,n8Ox0LYd7Di,Tingare West CHU,,NA,NA,,POINT,"[34.3857,0.2588]",,NA,NA,NA,NA
Kobong Community Health Unit,CBt2UggIZWL,600398,ybNHUZ8G4xz,Kobong CHU,,NA,NA,,POINT,"[34.32236,0.24657]",,NA,NA,NA,NA
Siranga Community Health Unit,l4kyqpYLRPQ,600510,izw2qiqKFYI,Siranga CHU,,NA,NA,,POINT,"[34.18806,0.1931]",,NA,NA,NA,NA
Yenga Community Health Unit,LAnNNXR5af2,600517,izw2qiqKFYI,Yenga CHU,,NA,NA,,POINT,"[34.18806,0.1931]",,NA,NA,NA,NA
Memba A Community Health Unit,MZbrmGZpSU9,602615,PvuLFowO5Cs,Memba A CHU,,NA,NA,,POINT,"[34.39692,-0.11288]",,NA,NA,NA,NA
Masat West Community Health Unit,OaLI80XhSrU,600491,UDjLzocKru9,Masat West CHU,,NA,NA,,POINT,"[34.12707,0.15086]",,NA,NA,NA,NA
Madungu Community Health Unit,Rr8A0iO8mFL,600488,z4pEZ9GMUj7,Madungu CHU,,NA,NA,,POINT,"[34.3645,0.1963]",,NA,NA,NA,NA
Kokwiri B Community Health Unit,dQMJXReTwEZ,602614,SWsrrwl19XQ,Kokwiri B CHU,,NA,NA,,POINT,"[34.28912,-0.26793]",,NA,NA,NA,NA
Kigama Community Unit,O1HgwOnizIU,,rI8R5Xp4mez,Kigama CU,Community Unit,NA,NA,,NONE,,,NA,NA,NA,NA
Kochogo South Community Unit,L3sj4Wf3rmz,,My0xFBJaM5c,Kochogo South Community Unit,,NA,NA,,NONE,,,NA,NA,NA,NA
Nyando Koru Community Unit,mv9em67On1U,,uY2xlbkbeVL,Nyando Koru Community Unit,,NA,NA,,NONE,,,NA,NA,NA,NA
Chango Community Unit,vBTUwYhMAL0,,DbCCiO4AXdh,Chango Community Unit,,NA,NA,,NONE,,,NA,NA,NA,NA
Naya Lower Community Health Unit,TwC36z9qpzV,,NxtPmGX4kQD,Naya Lower Community Health Unit,,NA,NA,,NONE,,,NA,NA,NA,NA
Gandini 2 Community Health Unit,QkDBorzjvIa,601797,mWfiQXewlzK,Gandini 2 CHU,,NA,NA,,NONE,"[39.51361,-4.06412]",,NA,NA,NA,NA
Bugina Community Unit,zCBTWgdWnWN,,gkvsBoZvbH1,Bugina CU,,NA,NA,,NONE,,,NA,NA,NA,NA
Uzima Self Help Group Community Health Unit,WBkMP1NTove,601867,RYumT9hJ8Ss,Uzima Self Help Group CHU,Cu,NA,NA,,NONE,"[39.375,-4.44518]",,NA,NA,NA,NA
Scheme Community Health Unit,gkuOQB5THkK,601865,uhuTgMdpGDx,Scheme CHU,cu,NA,NA,,NONE,"[39.5677,-4.27434]",,NA,NA,NA,NA
Vigulu Health Community Unit,sPjW4tO3fQS,,rKD6LwS0LRX,Vigulu Health Community Unit,MUNGOMA LOCATION,NA,NA,,NONE,,,NA,NA,NA,NA
Kisumu Dh 2-Peadiatrics,Uo8m2MR3FVR,,uBfCuhllvg3,Kisumu DH 2-Peadiatrics,,NA,NA,,NONE,,,NA,NA,NA,NA
Mahaya Community Health Unit,ITPNrxu8ehH,600401,t0zCVxe2wkB,Mahaya CHU,,NA,NA,,NONE,,,NA,NA,NA,NA
Vokoli Community Unit,ZwpPIpQ10xR,,m6zhE2pzHWO,Vokoli Community Unit,Community Unit,NA,NA,,NONE,,,NA,NA,NA,NA
Emurembe Community Health Unit,Ldrgy2qjfxD,,fs0p5MurBkl,Emurembe CU,,NA,NA,,NONE,,,NA,NA,NA,NA
Kedoli Community Unit,nrUquuolyri,,m6zhE2pzHWO,Kedoli Community Unit,,NA,NA,,NONE,,,NA,NA,NA,NA
Nyadhiwa Community Unit,yWKg2Gs9xZk,,swdibQaVyEC,Nyadhiwa Community unit,,NA,NA,,NONE,,,NA,NA,NA,NA
Hillside Community Health Unit,I8TeQQW2B8W,,xmDX1o9oBG3,Hillside CHU,,NA,NA,,NONE,,,NA,NA,NA,NA
Gandini Community Health Unit,QCp8kIatOC2,,AR8hK8NvYFa,Gandini CHU,,NA,NA,,NONE,,,NA,NA,NA,NA
Mwanguda Community Health Unity,aSzWToPZKe8,,AR8hK8NvYFa,Manguda CHU,,NA,NA,,NONE,,,NA,NA,NA,NA
Bidinimole Community Health Unit,z3Gn8kEtwwU,,S6X2QNJUj2g,Bidinimole CHU,,NA,NA,,NONE,,,NA,NA,NA,NA
Mambani Community Health Unit,czXK59KImSZ,,S6X2QNJUj2g,Mambani CHU,,NA,NA,,NONE,,,NA,NA,NA,NA
Kiwegu A Community Health Unit,dORz0FKI5hC,,CFOmFTRmpEp,Kiwegu A CHU,,NA,NA,,NONE,,,NA,NA,NA,NA
Vanga A Community Health Unit,fj1fq9IAR4d,,CFOmFTRmpEp,Vanga A CHU,,NA,NA,,NONE,,,NA,NA,NA,NA
Imarika Community Health Unit,uS2emNyeLfg,,CFOmFTRmpEp,Imarika CHU,,NA,NA,,NONE,,,NA,NA,NA,NA
Nyangoma A Community Health Unit,lWP4DY5ZawO,600017,C3hcs594UwF,Nyangoma A CHU,,NA,NA,,POINT,"[34.19475,-0.15457]",,NA,NA,NA,NA
Mahola Ulawe Community Health Unit,kGdftluoNtD,600436,R9fTJQSUjAc,Mahola Ulawe CHU,,NA,NA,,NONE,"[34.1864,0.10804]",,NA,NA,NA,NA
Gangu Community Health Unit,baUcp4hS0FH,600423,GrfDMFELnO0,Gangu CHU,,NA,NA,,NONE,"[34.16046,0.0876]",,NA,NA,NA,NA
Kaugagi Hawinga Community Health Unit,iCOhiIB2X4v,600428,GrfDMFELnO0,Kaugagi Hawinga CHU,,NA,NA,,NONE,"[34.16046,0.0876]",,NA,NA,NA,NA
Kaugagi Udenda Community Health Unit,dFckfDiyCTS,600429,GrfDMFELnO0,Kaugagi Udenda CHU,,NA,NA,,NONE,"[34.16046,0.0876]",,NA,NA,NA,NA
Mnyenzeni Health Centre,VGhxv5iAXdp,,bplF50Sazvt,Mnyenzeni HC,,NA,NA,,NONE,,,NA,NA,NA,NA
Sigoma Uranga Community Health Unit,lrJOYkAfHdW,600447,GrfDMFELnO0,Sigoma Uranga CHU,,NA,NA,,NONE,"[34.16046,0.0876]",,NA,NA,NA,NA
Othatch Community Health Unit,SirkftfBvM4,600020,O1VQBaVQvat,Othatch CHU,,NA,NA,,POINT,"[34.20696,-0.05059]",,NA,NA,NA,NA
Mwachinga Community Health Unit,EELxBROIUIM,602790,nKyBwCMaG1X,Mwachinga CHU,Community unit,NA,NA,,NONE,,,NA,NA,NA,NA
Mrima Health Community Unit,E8eve6SBDiC,,xmDX1o9oBG3,Mrima Health Community Unit,,NA,NA,,NONE,,,NA,NA,NA,NA
Kilimangodo Community Health Unit,AH5NjkfcL1P,602226,S6X2QNJUj2g,Kilimangodo CHU,Cu,NA,NA,,POINT,"[39.0764,-4.35192]",,NA,NA,NA,NA
Mtsunga Community Health Unit,cviWyRoOMNz,601861,S6X2QNJUj2g,Mtsunga CHU,Cu,NA,NA,,POINT,"[39.0764,-4.35192]",,NA,NA,NA,NA
Central Community Health Unit,baXgVdyKY8Q,601852,UrRsO2NsxHZ,Central CHU,Cu,NA,NA,,POINT,"[39.3135,-4.44607]",,NA,NA,NA,NA
Majoreni Community Unit,KEfiovwk8wL,,k25SFxZn4B9,Majoreni Community Unit,Cu,NA,NA,,NONE,,,NA,NA,NA,NA
Ndenda/Oyamo B Community Unit,j8oi2ope1DS,,kIkn9YIz4Qj,Ndenda/Oyamo B,,NA,NA,,NONE,,,NA,NA,NA,NA
Ndeda Oyamo Community Health Unit,Y3eiKJ6MtRQ,600014,kIkn9YIz4Qj,Ndeda Oyamo CHU,,NA,NA,,NONE,,,NA,NA,NA,NA
Uyawi Community Health Unit,DiDMYhkrTyk,600026,pdEPFrsSUIf,Uyawi CHU,,NA,NA,,POINT,"[34.16597,-0.16139]",,NA,NA,NA,NA
Kibandaongo Community Health Unit,JCnFSZ9YOcS,601798,MWEDyBsOpxM,Kibandaongo CHU,Community unit,NA,NA,,NONE,"[39.39798,-4.04451]",,NA,NA,NA,NA
Chengoni Community Health Unit,VguBcMfvXmR,602794,GRZc4EZ9PuV,Chengoni CHU,,NA,NA,,NONE,"[39.2698,-3.79018]",,NA,NA,NA,NA
Chigato Community Health Unit,WkWrijp4Z5Y,602792,bplF50Sazvt,Chigato CHU,,NA,NA,,NONE,"[39.4868,-3.98765]",,NA,NA,NA,NA
Kabura Uhuyi Community Health Unit,Mc8Bjcm2Psj,600425,FeUHA7ixSA6,Kabura Uhuyi CHU,,NA,NA,,NONE,"[34.13259,0.13638]",,NA,NA,NA,NA
Menza Mwenye Community Health Unit,benC8xu0vIE,601858,nTLGF3pu49r,Menza Mwenye CHU,Cu,NA,NA,,POINT,"[39.2142,-4.48469]",,NA,NA,NA,NA
Vitsangalaweni A Community Health Unit,ODCLuFMLs0r,601870,nTLGF3pu49r,Vitsangalaweni CHU,Cu,NA,NA,,POINT,"[39.2142,-4.48469]",,NA,NA,NA,NA
Vitsngalaweni B Community Unit,dkIBXKHU2AW,,nTLGF3pu49r,Vitsngalaweni B Community Unit,,NA,NA,,NONE,,,NA,NA,NA,NA
Jitahidi Community Health Unit,gKlqGghOXB5,602755,A0Ln8q092qB,Jitahidi CHU,Cu,NA,NA,,POINT,"[39.3135,-4.44607]",,NA,NA,NA,NA
Bumbani Community Health Unit,yjKOwzXkcOX,601851,UrRsO2NsxHZ,Bumbani CHU,Cu,NA,NA,,POINT,"[39.3135,-4.44607]",,NA,NA,NA,NA
Matope Community Health Unit,oiJ5DZo1RMb,602784,GRZc4EZ9PuV,Matope CHU,,NA,NA,,NONE,"[39.2698,-3.79018]",,NA,NA,NA,NA
Mwabila Community Health Unit,sKw8GbAKlnI,601803,LunYFWqFNiA,Mwabila CHU,Community unit,NA,NA,,NONE,"[39.39173,-3.85645]",,NA,NA,NA,NA
Ramunde Community Health Unit,s2qQNDsc4Jb,600498,mGga9qtmJEk,Ramunde CHU,,NA,NA,,POINT,"[34.4397,0.0161]",,NA,NA,NA,NA
East Migwena Community Health Unit,whor1AvaeeB,600006,Tkgo1tPTOv2,East Migwena CHU,,NA,NA,,NONE,"[34.27613,-0.17618]",,NA,NA,NA,NA
Asayi Community Health Unit,O9YkMOW9Mdb,600034,uYsMyJiKEjP,Asayi CHU,,NA,NA,,POINT,"[34.37246,0.1176]",,NA,NA,NA,NA
Kalkada Uradi Community Unit,IJrxkP15QxW,,bejbJuEmJLP,Kalkada Uradi Community U,,NA,NA,,NONE,,,NA,NA,NA,NA
Komenya Kalaka Community Health Unit,LOLRHgFZQYb,600433,bejbJuEmJLP,Komenya Kalaka CHU,,NA,NA,,NONE,"[34.19299,0.14334]",,NA,NA,NA,NA
Komenya Kowala Community Health Unit,EV4OT65ry5s,600434,bejbJuEmJLP,Komenya Kowala CHU,,NA,NA,,NONE,"[34.19299,0.14334]",,NA,NA,NA,NA
Bar Kanyango Community Health Unit,NHIxYjDnJVX,600004,i7fRWb47rxA,Bar Kanyango CHU,,NA,NA,,POINT,"[34.10807,0.01815]",,NA,NA,NA,NA
Usenge A Community Health Unit,tu0MkKvn3qv,600023,U0QSt0gU4Am,Usenge A CHU,,NA,NA,,POINT,"[34.05523,-0.06648]",,NA,NA,NA,NA
Usenge B Community Unit,B1JC6XTLv5o,,U0QSt0gU4Am,Usenge B Community Unit,,NA,NA,,NONE,,,NA,NA,NA,NA
Lihanda Community Health Unit,yDM5cEPauzQ,602400,NE6kXJlu9lG,Lihanda CHU,,NA,NA,,POINT,"[34.50559,0.0404]",,NA,NA,NA,NA
Gongo 2 Community Health Unit,Vd37n2rdAJT,600058,AzOEyXz9Alb,Gongo 2 CHU,,NA,NA,,POINT,"[34.47773,0.05877]",,NA,NA,NA,NA
Usire Community Health Unit,cZHgB1rJ7Nr,600025,cgGKqOQ5YLB,Usire CHU,,NA,NA,,POINT,"[34.21136,-0.07894]",,NA,NA,NA,NA
Maranda  Community Health Unit,hBTQKGKaA1z,600012,cgGKqOQ5YLB,Maranda community CHU,,NA,NA,,POINT,"[34.21136,-0.07894]",,NA,NA,NA,NA
Got Ramogi Community Health Unit,AprnOO3Oikr,600009,JcrbB7yUiAC,Got Ramogi CHU,,NA,NA,,POINT,"[34.07347,-0.02495]",,NA,NA,NA,NA
Abom Community Health Unit,Ph4pEeJhc2B,600001,q2YkoU00i0A,Abom CHU,,NA,NA,,POINT,"[34.3443,-0.04655]",,NA,NA,NA,NA
Nyangoma B Community Health Unit,yDExqN0iWwt,600018,TvQQht1n3MH,Nyangoma B CHU,,NA,NA,,POINT,"[34.13437,-0.15221]",,NA,NA,NA,NA
Sirembe Community Health Unit,aaH6kf3W1yZ,600066,PJL0GkJnlST,Sirembe CHU,,NA,NA,,POINT,"[34.4,0.09503]",,NA,NA,NA,NA
Pala Community Health Unit,P6bVi0wtaOo,600022,LUgqcwSvTS4,Pala CHU,,NA,NA,,POINT,"[34.1315,-0.0309]",,NA,NA,NA,NA
West Migwena Community Health Unit,e0Fghm8rbYs,600027,PJpy4XMrHPm,West Migwena CHU,,NA,NA,,POINT,"[34.24136,-0.13472]",,NA,NA,NA,NA
Barchando Community Health Unit,hjBehjJlAQb,600003,APRSsUJAVrP,Barchando CHU,,NA,NA,,NONE,,,NA,NA,NA,NA
Jina Community Health Unit,ZRzz4WA6P6y,600059,Jm2yFzjQT78,Jina CHU,,NA,NA,,POINT,"[34.27609,-0.25252]",,NA,NA,NA,NA
Got Abiero Community Health Unit,sY8LhkWZXW6,600007,xHrYMm0ZsQu,Got Abiero CHU,,NA,NA,,POINT,"[34.24527,-0.18844]",,NA,NA,NA,NA
Mahanga Community Unit,AoLmXuTI0cP,,gpUX2gUBsc9,Mahanga Community Unit,,NA,NA,,NONE,,,NA,NA,NA,NA
Mitundu Community Health Unit,lggYnA0L9zE,600013,gpUX2gUBsc9,Mitundu CHU,,NA,NA,,NONE,"[34.0103,-0.1325]",,NA,NA,NA,NA
Nyaguda Community Health Unit,CChGEi1dtmc,600015,NETZipsOma4,Nyaguda CHU,,NA,NA,,POINT,"[34.21883,-0.21243]",,NA,NA,NA,NA
Nyawara Community Health Unit,mSzflRNFUYW,600063,Oy12OVa3NVS,Nyawara CHU,,NA,NA,,POINT,"[34.4888,0.09451]",,NA,NA,NA,NA
West Songhor Community Unit,ZLgeIgrNbQI,,LYauDwfdLGf,West Songhor Community Unit,,NA,NA,,NONE,,,NA,NA,NA,NA
West Othany Community Health Unit,GaXQaF8Kwsi,600138,gYaEWAxDwbL,West Othany CHU,,NA,NA,,POINT,"[34.51242,-0.16328]",,NA,NA,NA,NA
West Reru Community Health Unit,UL8RD6DSNDv,600139,kOFBpSMhe9h,West Reru CHU,,NA,NA,,POINT,"[34.44948,-0.09448]",,NA,NA,NA,NA
Malanga Community Health Unit,dMeJkA0dBIF,600043,LG4e3brI9u7,Malanga CHU,,NA,NA,,POINT,"[34.44843,0.11703]",,NA,NA,NA,NA
Mulaha Community Health Unit,KdXDq83ssR8,600438,swdibQaVyEC,Mulaha CHU,,NA,NA,,NONE,"[34.15618,0.02967]",,NA,NA,NA,NA
Kadenge Ratuoro Community Health Unit,qeRnN6UbDab,602366,iAuQRWVoRpK,Kadenge Ratuoro CHU,,NA,NA,,NONE,"[34.17477,0.02373]",,NA,NA,NA,NA
West Katieno Community Health Unit,TkrkC4bb0bD,600136,x6bSboDXpcN,West Katieno CHU,,NA,NA,,POINT,"[34.49191,-0.04739]",,NA,NA,NA,NA
West Kolunje Community Health Unit,VDHIQYcAzOY,602741,ibwx3O2yztO,West Kolunje CHU,,NA,NA,,POINT,"[34.57942,-0.07642]",,NA,NA,NA,NA
West Ngere Community Health Unit,ocuGys86haS,600137,y1WqAJwDmmi,West Ngere CHU,,NA,NA,,POINT,"[34.44948,-0.09448]",,NA,NA,NA,NA
Uranga Community Health Unit,LoNxjj9MgpT,602398,p6QLmTAlmyU,Uranga CHU,,NA,NA,,POINT,"[34.49949,0.02241]",,NA,NA,NA,NA
Maliera Community Health Unit,j9iPXpLKIkr,600060,LG4e3brI9u7,Maliera CHU,,NA,NA,,POINT,"[34.44843,0.11703]",,NA,NA,NA,NA
Kapiyo Community Health Unit,Aql2TRq3HWf,600010,nw9YVA9Tx6R,Kapiyo CHU,,NA,NA,,POINT,"[34.17491,-0.08601]",,NA,NA,NA,NA
