SAV_5015:2 Ringers lactate (sodium lactate) IV solution,UNYG8QeVtH3,,,,
SAV_5015:3 5% dextrose IV solution,CHXcn2yinU8,,,,
SAV_5015:4 10% dextrose IV solution,iA4I7TVNy9y,,,,
SAV_5015:5 50% dextrose IV solution,NjMDoYLfKGs,,,,
SAV_5015:6 Fluconazole Inj 2mg/ml (for fungal infections),ZCCsQoaxmmo,,,,
SAV_5015:7 Skin disinfectant,CdMuBmWUzLG,,,,
SAV_5015:8 Absorbable suture material,YdvkaLGC6Fp,,,,
SAV_5015:9 Non-absorbable suture material,DJrs2HEo8AR,,,,
SAV_5017: Have there been any interruptions in blood availability during the past 3 months?,JD6F9cYB4op,,,,
SAV_5018: Does this facility obtain blood from a national or regional blood centre?,rB6GYIMOatu,,,,
SAV_5019: Does this facility obtain ANY blood from sources other than the national or regional blood centre?,Q7W0pFVcxg6,,,,
SAV_5020: Does any place in this facility do blood screening for infectious diseases prior to transfusion?,XbcEwZXtrny,,,,
SAV_5021:1 HIV,pwDcy8atA4L,,,,
SAV_5021:2 Syphilis,XZoJkPedQOX,,,,
SAV_5021:3 Hepatitis B,u6H87efmvET,,,,
SAV_5021:4 Hepatitis C,GpTncY27KJr,,,,
SAV_5022: Is there a refrigerator available for blood storage?,qb9KdJffre0,,,,
SAV_5023: Do you have any guidelines on the appropriate use of blood and safe transfusion practices?,dpWvvxdAHgW,,,,
SAV_5024: Have any provider(s) of blood transfusion services received any training in the appropriate use of blood and safe transfusion practices in the last two years?,Y6US1HYN4qJ,,,,
SAV_5026:10 Surgical blades,w1D3uYjZts9,,,,
SAV_5026:11 Tourniquet,OHQArlWm0x9,,,,
SAV_5026:12 Urine containers,eg9SHnOoqqs,,,,
SAV_5026:13 Stool containers,Anev3Jt5LVk,,,,
SAV_5026:14 Gauze rolls,F0yX485TvWr,,,,
SAV_5026:1 Alcohol swabs,kLkeGCtF2lE,,,,
SAV_5026:2 Applicator sticks,cawdW9hSj9y,,,,
SAV_5026:3 Buffer tablets,iGf1BFqJMEO,,,,
SAV_5026:4 Cotton wool,ACeinBrPthP,,,,
SAV_5026:5 Filter papers,JZ211HvhnOe,,,,
SAV_5026:6 Gloves,G8MxhvqeFrm,,,,
SAV_5026:7 Needles,CzQGTETZkyl,,,,
SAV_5026:7 Normal Saline,SlM403HbVPy,,,,
SAV_5026:9 Scalp vein needles,wtyxqWP7Zg1,,,,
"SAV_5027:10 Gloves Examination, disposable, Latex, medium,  50 pairs",U4Mqf4DXP4F,,,,
"SAV_5027:11 Gloves, Surgical, Latex   (Sterile)        size 7.5\"",pYsmyHZCsj9""",,,,,
"SAV_5027:12 I.V. Cannulaes, short Teflon, 20G",QRNHDtRNwf6,,,,
"SAV_5027:13 I.V. Cannulaes, short Teflon, 24G",wU7c7vc66Fa,,,,
SAV_5027:14 Maternity pads,JzIpFqV7KDs,,,,
SAV_5027:15 Polyglycolic acid 2/0 RBN 40mm x75cm,EDO4ZQeD5Wr,,,,
SAV_5027:16 Safety Boxes,TXYoAqiRbAn,,,,
"SAV_5027:17 Suction catheters size with Regulatory Valve, 6 FG",TzYxkBOLkb3,,,,
"SAV_5027:18 Suction catheters with Regulatory Valve,size 14FG",fn3xmx8m5DF,,,,
"SAV_5027:19 Sutures, Nylon No.  2/0 1/2\ circle reverse", Cutting Needle,40mm,75cm Non-,,
XoRtHZ2B3Lh,,,,,
SAV_5027:1 Autoclaving Tape,Fz3JL8hRTBu,,,,
SAV_5027:20 Syringes 2ml with G23 Needle (Reuse Prevention ),EJEnMDkdBHC,,,,
SAV_5027:21 Syringes 5ml with  G 21needle (Reuse Prevention ),tGfU9TytvLr,,,,
"SAV_5027:22 Syringes, Insulin, with 30G Needle",a5aohjgqons,,,,
SAV_5027:23 Zinc Oxide strapping 7.5cm x 4.5m BPC,lSNhrZzxDUY,,,,
"SAV_5027:2 Blades, Surgical, size 23",Skzeb769xAr,,,,
SAV_5027:3 Catheters Folley's 30ml size - 16 FG,h5LbjooqTMY,,,,
SAV_5027:4 Cord Clumps,KtkKOcbZ8E4,,,,
"SAV_5027:5 Cotton, Gauze Plain 36\ x 100yds - 1500gms""",hpOSquufUzX,,,,
SAV_5027:6 Cotton wool 400gm,ajpSE5tk4K6,,,,
SAV_5027:7 Endotracheal   Cuffed Tube Size 7.0,N9hHcoVrZvg,,,,
"SAV_5027:7 Giving sets, Blood, Double Chamber",xiiygmmI8xT,,,,
"SAV_5027:9 Giving Sets, IV Fluid Infusion, with airinlet",GN9yULDwlFO,,,,
SAV_6001 Does this facility have a functioning land line telephone that is available to call outside at all times client services are offered?,Sqsmi3mosB8,,,,
SAV_6002 Does this facility have a functioning cellular telephone or a private cellular phone that is supported by the facility?,RChx9hhfjvc,,,,
SAV_6003 Does this facility have a functioning short-wave radio for radio calls?,ykGlXDk7SCm,,,,
SAV_6004 Does this facility have a functioning computer?,CXkWyurR398,,,,
SAV_6005 Is there access to email or internet within the facility today?,H0guX5XtcsW,,,,
SAV_6006 Does this facility have a functional ambulance or other vehicle for emergency transportation for clients that is stationed at this facility or operates from this facility?,Sjp0zoFMWnw,,,,
SAV_6007 Access to an ambulance or other vehicle for emergency transport,ij3qunAY7hg,,,,
SAV_6008 Is fuel available today?,IpB9HSzwLDW,,,,
SAV_6009 Does the ambulance have a dedicated driver,taodATjHJoi,,,,
SAV_6009 Is this facility connected to the central supply electricity grid?,HWfzjVAltbV,,,,
"SAV_6010 During the past 7 days, was electricity  available during at all times?",kHklEJYIrIP,,,,
SAV_6011:1 Fuel operated generator,GN8LokB46tj,,,,
SAV_6011:2 Battery operated generator,ikZE5MVO81j,,,,
SAV_6011:3 Solar system,GccMxX10kHV,,,,
SAV_6011:4 Others,tz7ikkVMraN,,,,
SAV_6012 Is the generator functional?,UltHiKnyQbs,,,,
SAV_6013 Is there fuel or a charged battery available today?,OMxGd7ZreB0,,,,
SAV_6014 What is the most commonly used source of water for the facility at this time?,xzuhSAuTytC,,,,
SAV_6016 Is a water outlet from this source available within 500 meters of the facility?,WAoUZr6Tisi,,,,
"SAV_6016 Is there a room with auditory and visual privacy available for patient
Consultations?",u6mcYNrWPU3,,,,
SAV_6017:1 Is there a toilet (latrine) in functioning condition that is available for general outpatient client use?,qgl0ulUCYpy,,,,
SAV_6017:2 IF YES: What type of toilet?,kOgHPl5uaRT,,,,
"SAV_6018 What is the main type of needle and syringes for general health services (apart from immunization) used in this facility: disposable, re- usable, or auto-disable?",YfwsYOwIj5U,,,,
"SAV_6019 Does this facility have any guidelines on standard precautions for
infection prevention?",a1w5J9y436o,,,,
SAV_6020:1a Electric autoclave (pressure & wet heat) available?,i7ERc9CYzYP,,,,
SAV_6020:1b Electric autoclave (pressure & wet heat) functioning?,rkfPKZDeruq,,,,
SAV_6020:2a Non-electric autoclave available?,a1wz9AcnxJa,,,,
SAV_6020:2b Non-electric autoclave functioning?,khHL1PISwoE,,,,
SAV_6020:3a Electric dry heat sterilizer available?,LwF5RdhqMLr,,,,
SAV_6020:3b Electric dry heat sterilizer functioning?,kR8LR41TzjY,,,,
SAV_6020:4a Electric boiler or steamer (no pressure)  available?,B63wMtAN8eE,,,,
SAV_6020:4b Electric boiler or steamer (no pressure)  functioning?,ZZofV6NRY1t,,,,
SAV_6020:5a Non-electric pot with cover for boiling/steam available?,PvWQGzVkrp0,,,,
SAV_6020:5b Non-electric pot with cover for boiling/steam functioning?,UQNuCik6PAi,,,,
SAV_6020:6a Heat source for non-electric equipment available?,FtaqCrgWoex,,,,
SAV_6020:6b Heat source for non-electric equipment functioning?,kIgMrJR6AO5,,,,
SAV_6021 How does this facility finally dispose of sharps waste,bGmikyWwtyh,,,,
SAV_6022 How does this facility finally dispose of medical waste other than sharps boxes?,K6oSRMpdhIC,,,,
SAV_6024 Is the incinerator functional today?,VYwLlMTYlSZ,,,,
SAV_6025 Is fuel available today?,yXE7RVXQVWq,,,,
SAV_6026:1a Adult weighing scale available?,pEKxTUOLKif,,,,
SAV_6026:1b Adult weighing scale functioning?,h7oTrymqVzJ,,,,
SAV_6026:2a Child/infant weighing scale- 1000 gram gradation available?,DHqdOJ9luE7,,,,
SAV_6026:2b Child/infant weighing scale- 1000 gram gradation functioning?,b4M6nUmJ9UT,,,,
SAV_6026:3a Thermometer available?,mIliTtY7Bbg,,,,
SAV_6026:3a Thermometer functioning?,KU2blfVeROA,,,,
SAV_6026:4a Stethoscope available?,H3QI5U70NL5,,,,
SAV_6026:4b Stethoscope functioning?,WiIGM9k0I9X,,,,
SAV_6026:5a Blood pressure apparatus available?,wgvjHCJwMw3,,,,
SAV_6026:5b Blood pressure apparatus functioning?,AUpx0lGwgpq,,,,
SAV_6026:6a Light source available?,wHyToBJMb1Q,,,,
SAV_6026:6b Light source functioning?,UJ8bTxXjeWU,,,,
SAV_6026:7a Oxygen concentrators available?,gg1qOCmysCB,,,,
SAV_6026:7b Oxygen concentrators functioning?,f4Y6Xz6j4Km,,,,
SAV_6026:8a Oxygen cylinders available?,zrFmPGrsenO,,,,
SAV_6026:8b Oxygen cylinders functioning?,wxZDVUdhJ8A,,,,
SAV_6026:9a Intravenous infusion kits available?,zwPMGtSudQr,,,,
SAV_6026:9b Intravenous infusion kits functioning?,FM5v8bf3rwv,,,,
SAV_6027:10 Medical (surgical or procedural) masks,RKksD3BCPis,,,,
SAV_6027:11 Disposable syringes with disposable needles,uLdoKlgizCH,,,,
SAV_6027:12 Auto-disable syringes,Ns20gX3Rwwc,,,,
"SAV_6027:1 Clean running water (piped, bucket with tap, or pour pitcher)",ygc9UopeCcw,,,,
SAV_6027:2 Hand-washing soap/liquid soap,iB2mhkthk0P,,,,
SAV_6027:3 Alcohol based hand rub,jUCOqseMd8C,,,,
SAV_6027:4 Disposable latex gloves,CsAMd7IET1v,,,,
SAV_6027:5 Waste receptacle (pedal bin) with lid  and plastic bin liner,ftfwlPx9tGi,,,,
"SAV_6027:6 Sharps container (\safety box\"")""",DqJfi3nxzS8,,,,
"SAV_6027:7 Environnemental disinfectant (e.g., chlorine, alcohol)",slmgPPnPOQ9,,,,
SAV_6027:8 Gowns,B8PPH2s2c1C,,,,
"SAV_6027:9 Eye protection (goggles, face shields)",elhZfaXS4Zy,,,,
SAV_6028:1 A Medicines and Therapeutics Committee,gLLV2mrGZwu,,,,
SAV_6028:2 Integrated Clinical Management and Referral Guidelines,o0gAMmwVMtR,,,,
SAV_6028:3 Essential Medicines List,VtifgjRbtQZ,,,,
"SAV_6029:1 Does the facility have a focal person to report on priority diseases
under IDSR",ZNP6Ta4SEoi,,,,
"SAV_6029:2 Does the facility submit weekly IDSR reports to the next level, (please provide copies)",ZIhQIb9Gvap,,,,
"SAV_6029:4 Is there a committee  in place to response to disease outbreaks in this
Facility",Y40j5lUovPJ,,,,
SAV_6029:5 Is there isolation room for admitting infectious disease cases,vnVOX9J1nkf,,,,
"SAV_7001 In the past 12 months, did this facility have ALL the 12 Management Team meetings?
CLARIFY THAT A MANAGEMENT TEAM MEETING IS TO BE HELD ONCE EACH MONTH, INVOLVING ALL MANAGERS OF THE FACILITY",HZDnaTHr1Id,,,,
"SAV_7002 Does this facility have An Annual Work Plan for the Financial Year July 2015 – June
2016?",FmfLnKw6xch,,,,
SAV_7003 Has this facility carried out mortality audits for ALL maternal deaths that occurred in the financial year July 2015 – June 2016?,TsscBwyCwUx,,,,
"SAV_7004 In the past 12 months, did this facility have ALL the 4 Medicines and therapeutic committee meetings it should have held?
CLARIFY THAT A MEDICINES AND THERAPEUTIC COMMITTEE MEETING IS TO BE HELD AT LEAST QUARTERLY TO R",hsZRkVlDHbi,,,,
"SAV_7005 In the past 12 months, did this facility carry out outreaches into the community in the facility Area of Responsibility at least once a month?
CLARIFY THAT AREA OF RESPONSIBILITY REFERS TO A GEOGRAPHICAL REGION DEMARCA",c12EwGXsaQv,,,,
"SAV_7006 In the past 12 months, did this facility receive at least 4 supervisory visits from either the Sub county, county or national level?
CLARIFY THAT A FACILITY SHOULD BE VISITED AT LEAST ONCE A QUARTER FOR SUPERVISION WIT",zOsNX5oNcd6,,,,
"SAV_7007 Does this facility have a functioning workplace health and safety committee?
BY FUNCTIONING, THE COMMITTEE SHOULD HAVE MET AT LEAST TWICE IN THE PAST 12 MONTHS",p7A04jcBzbn,,,,
"SAV_7008 Does this facility have a functioning Infection prevention committee?
BY FUNCTIONING, THE COMMITTEE SHOULD HAVE MET AT LEAST TWICE IN THE PAST 12 MONTHS",SQ4TiTEYblJ,,,,
"SAV_7009 Does this facility have a functioning work / quality improvement team in place?
BY FUNCTIONING, THE COMMITTEE SHOULD HAVE MET AT LEAST TWICE IN THE PAST 12 MONTHS",E1MxAQ6ZyFn,,,,
"SAV_7010 Does this facility have a clearly demarcated Area of Responsibility?
CLARIFY THAT AREA OF RESPONSIBILITY REFERS TO A GEOGRAPHICAL REGION DEMARCATED FOR THE FACILITY, FOR WHOM IT PLANS AND PROVIDES DISEASE PREVENTION, A",SWHoiM3wrz0,,,,
"SAV_7011 In the past 12 months, did this facility have ALL the 4 quarterly meetings with stakeholders in its Area of Responsibility?
CLARIFY THAT A STAKEHOLDERS MEETING SHOULD BE HELD EACH QUARTER, WITH ALL STAKEHOLDERS IN THE ",clXICunJGVn,,,,
"SAV_7012 During 2015 or 2016, has this facility had an annual stakeholders meeting with stakeholders in its Area of Responsibility, to discuss the Annual Plan and report?
CLARIFY THAT AN ANNUAL STAKEHOLDERS MEETING SHOULD BE HE",vtbk9n9vt5Z,,,,
"SAV_7013 Does this facility link to support groups operating within the Communities in the facility
Area of Responsibility?",tCnnsOkM7g3,,,,
"SAV_7014 In the past Financial year, did this facility participate in a County Health Stakeholders
Forum?",OF24sHEiCV7,,,,
SAV_7015 Are there partners directly supporting / working from this facility?,HKGqsezIMFB,,,,
SAV_7016 List the partners working directly from this facility,nmMGZYoKz0G,,,,
SAV_7017 Does this facility have a fully constituted board / Health Facility Committee?,tXtH17AtAbH,,,,
"SAV_7018 During the past Financial Year (July 2015 – June 2016), did the board met at least two times?
CLARIFY THAT THE BOARD IS EXPECTED TO MEET AT LEAST ONCE EVERY 6 MONTHS",XniJDkcZBNA,,,,
"SAV_7019 Does this facility have a corruption prevention committee / team in place?
BY FUNCTIONING, THE COMMITTEE SHOULD HAVE MET AT LEAST TWICE IN THE PAST 12 MONTHS",m4h5quoUZu1,,,,
"SAV_7020 Does this facility have an independently managed suggestion box?
INDEPENDENTLY MANAGED MEANS SOMEONE OUTSIDE OF FACILITY MANAGEMENT TEAM IS RESPONSIBLE FOR THE SUGGESTION BOX – FOR EXAMPLE, A MEMBER OF THE BOARD / COMM",abq8HgQvT74,,,,
"SAV_7021 Does this facility have functional community units in ALL its Area of
Responsibility?
CLARIFY THAT FUNCTIONAL COMMUNITY UNIT IMPLIES PRESENCE OF TRAINED CHW’S A COMMUNITY HEALTH COMMITTEE, AND A NOMINATED CHEW FROM THE",aBjYptGH3So,,,,
SAV_7022 Are all the Community Units submitting monthly reports to the facility?,aXNnKxJ1wYw,,,,
SAV_7023 In the past financial year (July 2015 – June 2016) did all the Community Units carry out community dialogue and action days at least once every quarter?,v8B96CC8EB1,,,,
"SAV_7024 Does this facility have adequate Registers for data collection in the last 12 month? BY SHOWING, EVIDENCE OF SOME STOCK AND STOCK LEVELS FOR THE PAST 12 MONTHS",m2ctPh7LzHU,,,,
"SAV_7025 Does this facility have adequate summary forms for data collection and reporting in the last 12 month? BY SHOWING, EVIDENCE OF SOME STOCK AND STOCK LEVELS FOR THE PAST 12 MONTHS",sTTJ5MWIazg,,,,
"SAV_7026 Has this facility submitted regular reports in the last 12 month? BY SHOWING, EVIDENCE OF COPIES FOR THE PAST 12 MONTHS",anrqzsTDBxs,,,,
"SAV_7027 Has this facility had regular feedback to the community in the last 12 month?
BY SHOWING, EVIDENCE FOR THE PAST 12 MONTHS",xyZkJPeJ1IW,,,,
SAV_8001 INTERVIEW END TIME (use the 24 hour-clock  system),g7YFBPGmg9k,,,,
SAV_8002 RESULT CODES (LAST VISIT),ly849e4z9aI,,,,
SAV_8003 COMMENTS ABOUT THE RESPONDENT,zxjCzS321g6,,,,
SAV_8004 COMMENTS ON SPECIFIC QUESTIONS,HIHrk709O8r,,,,
SAV_8005 ANY OTHER COMMENTS,RVFywOxq24Y,,,,
SAV_8006 SUPERVISOR'S OBSERVATIONS,zSKlfDi1mw6,,,,
SAV_8007 NAME OF SUPERVISOR,fcg6ZwPyB56,,,,
Schistosomiasis,wyOJGSuxA6g,,,,
Schizophrenia New Cases,RPVf71xh40a,,,,
Schizophrenia Old Cases,scSTJY5AXat,,,,
Schools having adequate sanitation facilities,B4tc2oWuW2L,,,,
Schools having adequate sanitation facilities AOP-yr,zloc8UVdR8n,,,,
Screened for cervical cancer (females 18 years and older),mQYi1xtsVU9,,,,
Screened for STI’s ,SUMulOTzMNb,,,,
Screen for STI's,Fx9OxVtp5TG,,,,
SCS 100. The level of attention the consulting health worker paid while you explained your illness during your previous visit?,CyTEi8I4Uyp,,,,
SCS 101. The thoroughness of physical examination the consulting health worker conducted on you during your previous visit?,PnaXnkoz2EG,,,,
"SCS 102. The level of respect the consulting health worker accorded to you during physical examination during your previous visit e.g. asking for your permission before examining you, examining you gently, not ordering you in ",yro8ElMXqt5,,,,
SCS 103. The details of your illness given to you by the consulting health worker during your previous visit i.e. the explanation was in a way that enabled you to understand the important issues regarding your illness such as,f7B2sR3IG3C,,,,
SCS 104. Prescribe any treatment or care?,bT2Waxna2Nl,,,,
SCS 105. Discuss with you what treatment or care you require,w4rdlnQBr3M,,,,
SCS 106. Discuss with you about other treatment or care options for your illness?,b6hPomIRuDl,,,,
SCS 107. Involve you in making a decision on the treatment or care you should receive?,DEgABzLKWTY,,,,
SCS 108. Accept or give consideration to your views or choice of how you wanted to be treated or cared for?,QZ6KPwoIw3w,,,,
SCS 109. Prescribe any treatment?,ffFHPMGT5ya,,,,
SCS 10. Managing authority,i05fZGwO3D5,,,,
SCS 110. Discuss with you what treatment you require,V5nOiFSsvfr,,,,
SCS 111. Discuss with you about other treatment or care options for your illness?,ztRgSZlB8RP,,,,
SCS 112. Involve you in making a decision on the treatment or care you should receive?,ygxDqfl8PoS,,,,
SCS 113. Accept or give consideration to your views or choice of how you wanted to be treated or cared for?,zrmacNU0EOk,,,,
"SCS 114. The way the health workers involved you in key decisions regarding your health today, including discussing with you in detail what treatment or care you should receive and giving consideration to your views on how you",Q6jbVgfp0yh,,,,
"SCS 115. The way the health workers involved you in key decisions regarding your health during your previous visit, including discussing with you in detail what treatment or care you should receive and giving consideration to ",Tjvak2jYXgD,,,,
SCS 116. Did you pay for any service today?,MZHlklUAzn4,,,,
SCS 117. Which mode of payment did you use?,MBWdW89vczT,,,,
SCS 118. Did you receive an official receipt acknowledging your payment?,n9oLyEBF2IK,,,,
"SCS 119. Overall, how would you rate the charges for the services at this health facility?",E1ezFz5mVMr,,,,
SCS 11. Sex (gender),JDVE1LECAtQ,,,,
SCS 120. Which of the following would you say best describes how satisfied you are with cost of treatment at this facility today,DVA2ozcnDGZ,,,,
"SCS 121. During your previous visit(s) to this facility, how often did you pay for service",vZYK1xQ0vVl,,,,
"SCS 122. During your previous visit to this facility, how often were issued a receipt for the payments you made",WbGnHJtzhtQ,,,,
SCS 123. Which of the following would you say best describes how satisfied you are with cost of treatment at this facility during your previous visits,U5HLzruBRZi,,,,
"SCS 124. If you were prescribed treatment, did you receive the medicines from the facility?",SzE2Ghdn0c0,,,,
"SCS 125. If None or Some of the medicine, what was the reason for not receiving the the medicine?",IsJcQlggFxy,,,,
SCS 126. Which of the following would you say best describes how satisfied you are with the availability of medicine at this facility today,ZJFncGZdv5k,,,,
SCS 127. Which of the following would you say best describes how satisfied you are with the availability of medicine at this facility during your previous visits,HSlvtjVilqf,,,,
SCS 128. The number of seats in the patient waiting area,Gh35YCw3Gj4,,,,
SCS 129. The availability of facilities such as television that used to educate or entertain patients while they wait to see a health worker?,MEUtSEEsWBA,,,,
SCS 12. Date of birth (What is your date of birth?),oehvv7HO5Ef,,,,
SCS 130. Availability of education materials in the patient waiting area,aqgWuSKMZDt,,,,
SCS 131. Cleanliness of the health facility compound,HMffFTpkJ4o,,,,
SCS 132. Cleanliness of health facility rooms,TcdTSYPw23i,,,,
SCS 133. Cleanliness of the patient waiting area,xZTo2N9KppG,,,,
SCS 134. Cleanliness of health facility toilets,dbYf6Ia9Cqx,,,,
"SCS 135. Cleanliness of health facility linen e.g. curtains, clothes used to dress the patient examination beds etc",qpd6SWwgTYr,,,,
SCS 136. Cleanliness of the health workers,ea54gh3Z6ti,,,,
SCS 137. Cleanliness of medical equipment,deBjwVPK6Rq,,,,
SCS 138. Friendliness of the health workers,Pm5wDdMw5uC,,,,
SCS 139. Would you return to this facility if need arose,z85PtW1ybLV,,,,
SCS 13. How old are you? (Write age in years),jOxUVxJyrFz,,,,
"SCS 140. If a family member or friend of yours requires medical care, will you recommend this health facility to him/her",mMhIElqWJkW,,,,
"SCS 141. Finally, is there anything else that you would like to add in relation to the services offered in this facility?",v6ht00GFbfc,,,,
SCS 142. Time of completion (Use the 24 hour format and write the time the interview is started with the client ),I7WVvr2ZIkp,,,,
SCS 14. Which of the following would you say best describes your current marital status,bu43vKnEDZL,,,,
SCS 15. What is your current occupation,wNe6fHUGLUS,,,,
SCS 16. Approximately what is your monthly household expenditure? (Write amount in Kenya Shillings),OjVX7GGnVoE,,,,
SCS 17. What is your main mode of cooking?,OHizoxdbcMH,,,,
SCS 18. What structure of housing do you live in?,dBQSjGfXsC3,,,,
SCS 19b Other Specify,j9ynYk5hXfW,,,,
SCS 19. What is the highest level of formal education you completed?,pl9wE0Z1voq,,,,
SCS 1. Interviewer name (Write full name of interviewer),Ot3l0R901au,,,,
SCS 20. Can you read in any language?,MiaOMsVs7Rg,,,,
SCS 21. Can you write in any language?,n6ei3BbfIze,,,,
SCS 22. What is your religion,EZDv02UZqkI,,,,
SCS 23. Is this the health care facility you often come to whenever you require health care?,oBiSyiYvcTW,,,,
SCS 24. For how long have you used this facility as the main source of your health care? (Write period in months),Edr6AnC4VBz,,,,
"SCS 25. In the past 12 months, how many times have you come to this facility for health care? (Write number of times)",dptuIidxDEj,,,,
SCS 26. Which of the following would you say best describes the main reason or reasons why you come to this facility instead of other facilities?,H5lOe8sQNP3,,,,
SCS 27. What time did you arrive at the facility today,cLnqghuC2CQ,,,,
SCS 28. What was the main reason for your visit toady?,jj9OGGj4WCj,,,,
SCS 29. Can you please tell me whether you received the treatment or service you came for today at this facility?,UKqrqlEcf9m,,,,
SCS 2. Date (Write today’s date),uqOyRqifTDP,,,,
SCS 30. Do you feel this this health facility is always open long enough to enable patients to come for treatment whenever they need to?,fVlvZQeIt6U,,,,
SCS 31. Welcome you?,vWylOaHbxi8,,,,
SCS 32. Offer you a seat while you waited to be seen?,W730Cscy5X9,,,,
SCS 33. At any time shout at or abuse you,CYjKNfRlsP0,,,,
SCS 34. At any time make any mean comment about you e.g. made a funny comment or joke that hurt or may have been meant to hurt your feeling,o4MSJkNK4ID,,,,
"SCS 35. At any time treat you in a manner that made you feel discriminated against during your treatment i.e. treat you badly or differently because of e.g. your age, sex, sex orientation, tribe, race, physical appearance, or ",Y17P89KTi1G,,,,
SCS 36. At any time treat you in a manner that made you feel disrespected during your treatment?,BAomrl2Ssde,,,,
"SCS 37. Attend to you in a room where you believe no one, except those directly Involved in your care, could see you with the health worker(s)?",By3gt7IAp7T,,,,
"SCS 38. Attend to you in a room where you believe no one, except those directly involved in your care could hear your conversation with the health worker(s)",Gq3kZCtNjUF,,,,
"SCS 39. While you were at this facility today, was there a patient who you felt was not terribly ill but was invited to be seen ahead of you even though he/she arrived later than you?",EwzTM59HEaU,,,,
SCS 3. Time(Use the 24 hour format and write the time the interview is started with the client ),wU5EyLsCDVn,,,,
SCS 40. Welcome you?,JX919AKCMGy,,,,
SCS 41. Offer you a seat while you waited to be seen?,XAEnSWUnqlr,,,,
SCS 42. Shout at or abuse you,IREoPHRGhSX,,,,
SCS 43. Make any mean comment about you e.g. make a funny comment or joke that hurt or may have been meant to hurt your feeling,DU2BG1FPu9k,,,,
"SCS 44. Treat you in a manner that made you feel discriminated against during your treatment i.e. treat you badly or differently because of your age, sex, tribe, your physical appearance?",MIMAqyMsJo9,,,,
SCS 45. Treat you in a manner that made you feel disrespected during your treatment?,wzPll2axOyt,,,,
"SCS 46. Attend to you in a room where you believe no one, except those directly Involved in your care, could see you with the health worker(s)?",D6SCBQ9Rj7h,,,,
"SCS 47. Attend to you in a room where you believe no one, except those directly involved in your care could hear your conversation with the health worker(s)",dL2E9O5Anna,,,,
SCS 48. Invite other patients to be seen ahead of you even though the patient(s) arrived after you and did not seem to be terribly ill?,RoUhPfnmEAC,,,,
"SCS 49. The way the workers welcomed you to the facility today e.g. saying welcome, greeting you, offering you a seat and making you feel at home?",ABKVjB1s5lb,,,,
SCS 4. Facility name,xUjWT5ImxSw,,,,
"SCS 50. The conduct of the health workers with regard to the way they talked or referred to you today e.g. not shouting or abusing you,and not making any funny jokes or comments that hurt or may have been meant to hurt you?",fqm0gTdcCxP,,,,
SCS 51. The fairness with which they treated you compared to the way they treated other patients today e.g. ensuring that patients were seen in order of their arrival except where a patient was terribly ill ?,Pxjk8xxzzCH,,,,
"SCS 52. The conduct of the health workers with regard to the way they treated other patients today e.g. welcoming them, offering them seats, not shouting or abusing them, not making comments that can hurt feelings of patients,",pjNigrNL4jv,,,,
SCS 53. The auditory privacy accorded to you during the time the consulting health worker(s) attended to you today i.e. being seen in a room where no one except those involved in your care could hear your conversation with the,pD7tgFxo0vX,,,,
"SCS 54. Visual privacy accorded to you during the time the consulting health workers attended to you today i.e. being attended to in a room where no one, except those involved in your care, could see you with the consulting he",ZMR8A6o8JfU,,,,
"SCS 55. The way the workers welcomed you to the facility during your previous visit e.g. saying welcome, greeting you, offering you a seat and making you feel at home?",Z93wRUpmQoG,,,,
"SCS 56. The conduct of the health workers with regard to the way they talked or referred to you during your previous visit e.g. not shouting or abusing you, and not making any funny jokes or comments that hurt or may have been",AvyG9aFKE9O,,,,
SCS 57. The fairness with which they treated you compared to the way they treated other patients during the previous visit e.g. ensuring that patients were seen in order of their arrival except where a patient was terribly ill,Pq64gYaiyTL,,,,
"SCS 58. The conduct of the health workers with regard to the way they treated other patients during your previous visit e.g. welcoming them, offering them seats, not shouting or abusing them, not making comments that can hurt ",Yomm3wsgDGp,,,,
SCS 59. The auditory privacy accorded to you during the time the consulting health worker(s) attended to you during your previous visit i.e. being seen in a room where no one except those involved in your care could hear your,E40KNGvxcig,,,,
SCS 5. Facility location,YjpoCiZzzOb,,,,
"SCS 60. Visual privacy accorded to you during the time the consulting health workers attended to you during your previous visit i.e.being attended to in a room where no one, except those involved in your care, could see you wi",mAOrHu2k1YV,,,,
SCS 61. Did the health workers of this facility attend to you as quickly as you would have liked?,vSXiIgjcWJa,,,,
"SCS 62. During your previous visits to this facility, how often did the health workers attend to you as quickly as you would have liked (Please skip this section if client is visiting for the first time)",ARGaFY7YEiE,,,,
SCS 63:10. Approximately how Long did you take in- in-patient department -Maternity(days),MUS8ZDEcOCL,,,,
SCS 63:11. Approximately how Long did you take in- in-patient department -Others(days),gBKHkhmxdcX,,,,
SCS 63.1. Approximately how Long did you take in- Out-patient department -Registration(minutes),hQrwNZnzoLe,,,,
SCS 63:2. Approximately how Long did you take in- Out-patient department Consultation(minutes),cbXqxERhz7Z,,,,
SCS 63:3. Approximately how Long did you take in- Out-patient department -Pharmacy/dispensing of drugs(minutes),vGNXjb6FaiV,,,,
SCS 63:4. Approximately how Long did you take in- Out-patient department -Lab services(minutes),wHj6INvs6CZ,,,,
